5.644167931782572,9.265953437473796
1.0911629896615194,7.926278127651301
1.9932641795947192,6.981317912214954
5.237205770227127,9.226526597987327
2.8585230832314332,3.8392071360844007
8.308424405973172,1.7841548740311852
4.362311644369832,5.427495287185474
1.724814762023762,9.785681848890018
7.038390735260206,7.318284944127327
8.68994970788546,1.9889886983348959
5.3803720798438635,3.922830730087771
1.2311189580687532,8.983012353269155
7.221469039451835,8.426408038369935
7.800771731770068,5.104952155222374
6.200115551659073,8.236981304631941
0.5752985021362378,6.848906367933997
1.9122299413539612,6.29914596672175
2.992906946634787,9.120601554490813
7.594248587124818,0.23384854668173083
0.2529049072609124,7.408067981965108
8.327110990125963,6.499981904624548
1.2734402400209455,8.521471171074174
3.3872709698554946,8.15026469955196
6.278953798109864,8.550219897132576
5.8219062025056,1.5307016696082087
4.016234221829373,4.601433856040716
9.074596500665137,6.879030567092049
5.453756649448608,1.5699289574936337
5.266891767672034,5.689341430250096
0.36274483395366985,5.479749148032963
8.219488410229653,9.523653558222435
8.436049845209011,2.86357655816601
4.264378978854727,4.854791830692324
7.32208281094297,1.2624377950028431
5.274333688670891,1.4621286928085397
4.27564606016487,0.20541598916531068
2.6135665551998,6.708243944966331
4.934950228391547,0.4109057101265967
5.001499484036909,3.9373611194254297
9.56010909410368,1.7108854834846765
1.8952997615571798,3.1313324041221993
3.647373236154663,0.3232085577752897
1.5547738127127808,1.5629927092803342
1.6990399039353266,5.832017144671285
0.019941164640842057,6.51904109373119
2.028556736219669,6.5053005669434105
8.193651070243181,4.535104559479361
2.896143098758569,0.11228052752017548
4.689157662441056,8.33562123458086
5.425191372969037,7.339784837375393
