1.8312958949281477,1.0730076441586456
6.4137704427919395,2.520951248812353
0.1144424889059803,9.945168131337606
6.911783108949724,0.5983555518379557
8.201672785024371,4.636289162374583
5.261802155062773,2.2708598671717803
7.340213096386355,6.255735028888814
8.775672029613991,4.9977215205627035
0.7566375739171172,7.961565294927207
5.783954678280056,9.48887611358879
6.573687209521458,7.26727683067711
5.294183868073451,6.916248741153263
2.5138185905822876,2.25295595158388
2.4112230719417713,9.194596321753153
3.9547570738784907,2.4617617103211042
5.59467654968686,9.376375251458116
0.49641776796390036,2.39351227777014
6.271726205885022,9.524841427173321
3.1717856879925597,5.701379232976869
